# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
loc_rowid,hostname,sy_snum,sy_pnum,cb_flag,st_spectype,st_teff,st_rad,st_mass,st_met,st_lum,st_age,st_rotp
40749,Kepler-913,1,2,0,,,,,,,,
40750,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40751,Kepler-913,1,2,0,,5207.00,0.820000,0.950000,,,,
40752,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40753,Kepler-913,1,2,0,,4933.43,0.907089,,,-0.35741,,
40754,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40755,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40756,Kepler-913,1,2,0,,6068.00,1.797000,1.294000,0.1600,,,
40757,Kepler-913,1,2,0,,5207.00,0.770000,,,,,
40758,Kepler-913,1,2,0,,5207.00,0.770000,,,,,
40759,Kepler-913,1,2,0,,6068.00,1.797000,1.294000,0.1600,,,
40760,Kepler-913,1,2,0,,4687.00,0.610000,0.630000,-0.5200,,5.6200,
40761,Kepler-913,1,2,0,,5207.00,0.820000,0.950000,,,,
40762,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40763,Kepler-913,1,2,0,,5207.00,0.820000,,-0.2010,,,
40764,Kepler-913,1,2,0,,5440.00,0.814025,0.950000,,-0.28163,,
40765,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40766,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40767,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40768,Kepler-913,1,2,0,,6068.00,1.797000,1.294000,0.1600,,,
40769,Kepler-913,1,2,0,,5412.00,0.769000,0.856000,-0.2000,,,
40770,Kepler-914,1,1,0,,5836.00,1.166000,1.100000,0.3000,,,
40771,Kepler-914,1,1,0,,,,,,,,
40772,Kepler-914,1,1,0,,5626.90,1.372369,,,0.23071,,
40773,Kepler-914,1,1,0,,5862.00,1.149000,1.116000,0.3200,,,
40774,Kepler-914,1,1,0,,5877.00,1.150000,1.100000,0.2200,,3.9800,
40775,Kepler-914,1,1,0,,5779.00,1.130000,,-0.0620,,,
40776,Kepler-914,1,1,0,,5804.00,1.285000,,,,,
40777,Kepler-914,1,1,0,,5804.00,1.262000,1.112000,0.2600,,5.5000,
40778,Kepler-914,1,1,0,,5782.74,1.320440,1.040000,0.2530,0.24467,,
40779,Kepler-914,1,1,0,,5862.00,1.149000,1.116000,0.3200,,,
40780,Kepler-914,1,1,0,,5864.00,1.150000,,,,,
40781,Kepler-914,1,1,0,,5862.00,1.149000,1.116000,0.3200,,,
40782,Kepler-914,1,1,0,,5864.00,1.150000,1.147000,,,2.9000,
40783,Kepler-914,1,1,0,,5864.00,1.150000,1.150000,,,,
40784,Kepler-915,1,1,0,,6209.00,1.210000,,,,,
40785,Kepler-915,1,1,0,,,,,,,,
40786,Kepler-915,1,1,0,,6209.00,1.244000,,-0.4510,,,
40787,Kepler-915,1,1,0,,6081.00,1.459000,1.140000,0.0200,,5.0100,
40788,Kepler-915,1,1,0,,6081.00,1.485000,,,,,
40789,Kepler-915,1,1,0,,6432.00,1.175000,1.003000,-0.4600,,,
40790,Kepler-915,1,1,0,,6309.00,1.399895,,,0.44673,,
40791,Kepler-915,1,1,0,,6454.00,1.260000,1.180000,,,2.3800,
40792,Kepler-915,1,1,0,,6209.00,1.210000,1.010000,,,,
40793,Kepler-915,1,1,0,,6197.86,1.552160,1.190000,0.0230,0.50553,,
40794,Kepler-915,1,1,0,,6432.00,1.175000,1.003000,-0.4600,,,
40795,Kepler-915,1,1,0,,6173.00,1.380000,1.210000,0.0800,,3.3900,
40796,Kepler-915,1,1,0,,6056.00,1.381000,1.148000,0.1000,,,
40797,Kepler-915,1,1,0,,6432.00,1.175000,1.003000,-0.4600,,,
40798,Kepler-916,1,1,0,,,,,,,,
40799,Kepler-916,1,1,0,,5412.00,0.843000,0.945000,0.1400,,,
40800,Kepler-916,1,1,0,,5315.00,0.750000,0.850000,,,0.6000,
40801,Kepler-916,1,1,0,,5246.00,0.891000,0.854000,0.1400,,,
40802,Kepler-916,1,1,0,,5220.00,0.820000,,,,,
40803,Kepler-916,1,1,0,,5014.94,0.941234,,,-0.29685,,
40804,Kepler-916,1,1,0,,5220.00,0.758000,,0.1470,,,
40805,Kepler-916,1,1,0,,5175.00,0.902819,0.880000,,-0.27846,,
40806,Kepler-916,1,1,0,,5220.00,0.820000,0.920000,,,,
40807,Kepler-916,1,1,0,,5250.00,0.875000,,,,,
40808,Kepler-916,1,1,0,,5412.00,0.843000,0.945000,0.1400,,,
40809,Kepler-916,1,1,0,,5248.00,0.810000,0.850000,-0.0500,,4.7900,
40810,Kepler-916,1,1,0,,5412.00,0.843000,0.945000,0.1400,,,
40811,Kepler-917,1,1,0,,,,,,,,
40812,Kepler-917,1,1,0,,5068.00,0.743000,0.833000,-0.0200,,,
40813,Kepler-917,1,1,0,,4894.00,0.680000,0.770000,,,,
40814,Kepler-917,1,1,0,,5191.00,,,,,,
40815,Kepler-917,1,1,0,,5079.00,0.751000,0.821000,-0.0400,,,
40816,Kepler-917,1,1,0,,4894.00,0.680000,,,,,
40817,Kepler-917,1,1,0,,5418.00,0.760000,0.800000,-0.3800,,4.1700,
40818,Kepler-917,1,1,0,,5744.00,2.432670,1.030000,,0.76372,,
40819,Kepler-917,1,1,0,,4894.00,0.550000,0.800000,,,,
40820,Kepler-917,1,1,0,,5079.00,0.751000,0.821000,-0.0400,,,
40821,Kepler-917,1,1,0,,4894.00,0.545000,,-0.0150,,,
40822,Kepler-917,1,1,0,,5079.00,0.751000,0.821000,-0.0400,,,
40823,Kepler-918,1,1,0,,6042.00,0.960000,1.050000,,,0.5000,
40824,Kepler-918,1,1,0,,5776.00,0.916000,,,,,
40825,Kepler-918,1,1,0,,5798.00,0.947000,,-0.1060,,,
40826,Kepler-918,1,1,0,,5736.00,0.991810,1.020000,,-0.01801,,
40827,Kepler-918,1,1,0,,5798.00,0.920000,,,,,
40828,Kepler-918,1,1,0,,5798.00,0.920000,1.010000,,,,
40829,Kepler-918,1,1,0,,6061.00,0.970000,1.050000,-0.1000,,,
40830,Kepler-918,1,1,0,,,,,,,,
40831,Kepler-918,1,1,0,,6061.00,0.970000,1.050000,-0.1000,,,
40832,Kepler-918,1,1,0,,5430.67,1.065952,,,-0.05042,,
40833,Kepler-918,1,1,0,,5778.00,0.968000,1.038000,0.1400,,,
40834,Kepler-918,1,1,0,,6061.00,0.970000,1.050000,-0.1000,,,
40835,Kepler-918,1,1,0,,6028.00,1.140000,1.110000,0.0600,,3.2400,
40836,Kepler-919,1,1,0,,6093.00,1.025000,1.025000,-0.1200,,,
40837,Kepler-919,1,1,0,,,,,,,,
40838,Kepler-919,1,1,0,,6093.00,1.025000,1.025000,-0.1200,,,
40839,Kepler-919,1,1,0,,5477.54,1.300154,,,0.13703,,
40840,Kepler-919,1,1,0,,6074.00,1.030000,1.040000,,,3.0000,
40841,Kepler-919,1,1,0,,5784.00,1.206450,1.040000,,0.16662,,
40842,Kepler-919,1,1,0,,6092.00,1.095000,,,,,
40843,Kepler-919,1,1,0,,6113.00,1.210000,1.150000,0.0700,,3.0200,
40844,Kepler-919,1,1,0,,5853.00,1.056000,,-0.1080,,,
40845,Kepler-919,1,1,0,,5853.00,1.030000,1.000000,,,,
40846,Kepler-919,1,1,0,,6093.00,1.025000,1.025000,-0.1200,,,
40847,Kepler-919,1,1,0,,6093.00,1.025000,1.025000,-0.1200,,,
40848,Kepler-919,1,1,0,,5853.00,1.030000,,,,,
40849,Kepler-92,1,3,0,,5883.00,1.530000,1.170000,,,5.2000,
40850,Kepler-92,1,3,0,,5883.00,1.530000,,,,,
40851,Kepler-92,1,3,0,,5830.00,1.690000,1.170000,0.1900,,5.8900,
40852,Kepler-92,1,3,0,,5946.00,1.763000,1.290000,0.1900,,3.9800,
40853,Kepler-92,1,3,0,,5883.00,1.530000,,,,,
40854,Kepler-92,1,3,0,,5904.34,1.817190,1.070000,0.1381,0.55818,,
40855,Kepler-92,1,3,0,,,1.719000,1.209000,,,,
40856,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40857,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40858,Kepler-92,1,3,0,,,,,,,,
40859,Kepler-92,1,3,0,,5883.00,1.530000,1.170000,,,5.2000,
40860,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40861,Kepler-92,1,3,0,,5883.00,1.530000,1.170000,,,5.2000,
40862,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40863,Kepler-92,1,3,0,,,,,,,,
40864,Kepler-92,1,3,0,,5862.00,1.670000,1.142000,0.1600,,,
40865,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40866,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40867,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40868,Kepler-92,1,3,0,,,,1.290000,,,,
40869,Kepler-92,1,3,0,,5862.00,1.670000,1.142000,0.1600,,,
40870,Kepler-92,1,3,0,,,,,,,,
40871,Kepler-92,1,3,0,,,1.700000,1.210000,,,,
40872,Kepler-92,1,3,0,,5946.00,1.779000,,,,,
40873,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40874,Kepler-92,1,3,0,,5829.50,1.832506,,,0.54331,,
40875,Kepler-92,1,3,0,,5871.00,1.703000,1.207000,0.1700,,,
40876,Kepler-92,1,3,0,,5862.00,1.670000,1.142000,0.1600,,,
40877,Kepler-920,1,2,0,,,,,,,,
40878,Kepler-920,1,2,0,,5340.00,0.946461,0.920000,,-0.18293,,
40879,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40880,Kepler-920,1,2,0,,5301.00,0.977000,0.856000,0.1600,,,
40881,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40882,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40883,Kepler-920,1,2,0,,5403.00,0.850000,0.890000,0.0000,,4.3700,
40884,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40885,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40886,Kepler-920,1,2,0,,5426.00,0.850000,1.000000,,,,
40887,Kepler-920,1,2,0,,5426.00,0.880000,,,,,
40888,Kepler-920,1,2,0,,,,,,,,
40889,Kepler-920,1,2,0,,5426.00,0.880000,0.980000,,,,
40890,Kepler-920,1,2,0,,5323.49,0.944556,,,-0.19006,,
40891,Kepler-920,1,2,0,,5301.00,0.977000,0.856000,0.1600,,,
40892,Kepler-920,1,2,0,,5426.00,0.846000,,0.1480,,,
40893,Kepler-920,1,2,0,,5306.00,0.954000,,,,,
40894,Kepler-920,1,2,0,,5638.00,0.903000,1.005000,0.1400,,,
40895,Kepler-921,1,1,0,,6032.00,0.929000,1.014000,-0.1800,,,
40896,Kepler-921,1,1,0,,6032.00,0.929000,1.014000,-0.1800,,,
40897,Kepler-921,1,1,0,,5774.00,0.870000,0.970000,,,,
40898,Kepler-921,1,1,0,,5663.00,0.910000,0.930000,-0.1200,,4.2700,
40899,Kepler-921,1,1,0,,5774.00,0.853000,,-0.1640,,,
40900,Kepler-921,1,1,0,,5774.00,0.870000,,,,,
40901,Kepler-921,1,1,0,,5545.92,1.036996,,,-0.03786,,
40902,Kepler-921,1,1,0,,6032.00,0.929000,1.014000,-0.1800,,,
40903,Kepler-921,1,1,0,,,,,,,,
40904,Kepler-921,1,1,0,,5572.42,1.036970,0.980000,-0.3010,-0.02960,,
40905,Kepler-921,1,1,0,,6032.00,0.929000,1.014000,-0.1800,,,
40906,Kepler-921,1,1,0,,6034.00,0.940000,1.045000,,,0.3000,
40907,Kepler-921,1,1,0,,6040.00,0.962000,,,,,
40908,Kepler-922,1,1,0,,5902.00,0.989000,0.981000,-0.1000,,,
40909,Kepler-922,1,1,0,,5885.00,0.980000,0.972000,,,4.7000,
40910,Kepler-922,1,1,0,,5499.00,1.087000,0.906000,0.1200,,,
40911,Kepler-922,1,1,0,,5534.00,0.918000,,,,,
40912,Kepler-922,1,1,0,,5568.88,0.921458,0.980000,-0.1660,-0.13328,,
40913,Kepler-922,1,1,0,,5668.00,0.960000,0.940000,,,,
40914,Kepler-922,1,1,0,,5534.00,0.907000,0.875000,-0.0700,,7.9400,
40915,Kepler-922,1,1,0,,5902.00,0.989000,0.981000,-0.1000,,,
40916,Kepler-922,1,1,0,,5505.00,0.931087,,,-0.14430,,
40917,Kepler-922,1,1,0,,5902.00,0.989000,0.981000,-0.1000,,,
40918,Kepler-922,1,1,0,,5668.00,0.960000,,,,,
40919,Kepler-922,1,1,0,,5668.00,1.026000,,-0.0960,,,
40920,Kepler-922,1,1,0,,5671.00,0.930000,0.950000,-0.0500,,4.3700,
40921,Kepler-922,1,1,0,,,,,,,,
40922,Kepler-923,1,1,0,,5925.00,1.030000,,,,,
40923,Kepler-923,1,1,0,,5925.00,1.030000,,,,,
40924,Kepler-923,1,1,0,,,,,,,,
40925,Kepler-923,1,1,0,,5925.00,1.030000,1.130000,,,,
40926,Kepler-923,1,1,0,,6194.00,1.129000,1.208000,0.2100,,,
40927,Kepler-923,1,1,0,,6119.00,0.970000,1.069000,,,0.3000,
40928,Kepler-923,1,1,0,,6119.00,0.970000,1.069000,,,0.3000,
40929,Kepler-923,1,1,0,,5756.00,1.409123,,,0.29308,,
40930,Kepler-923,1,1,0,,5977.00,1.367530,1.100000,,0.33250,,
40931,Kepler-923,1,1,0,,6194.00,1.129000,1.208000,0.2100,,,
40932,Kepler-923,1,1,0,,5987.00,1.316000,,,,,
40933,Kepler-923,1,1,0,,6194.00,1.129000,1.208000,0.2100,,,
40934,Kepler-923,1,1,0,,5925.00,0.765000,,0.2040,,,
40935,Kepler-923,1,1,0,,,,,,,,
40936,Kepler-923,1,1,0,,6194.00,1.129000,1.208000,0.2100,,,
40937,Kepler-923,1,1,0,,5987.00,1.287000,1.213000,0.3200,,2.6300,
40938,Kepler-923,1,1,0,,6194.00,1.129000,1.208000,0.2100,,,
40939,Kepler-923,1,1,0,,5861.00,1.304000,1.010000,0.0000,,,
40940,Kepler-923,1,1,0,,5988.00,1.260000,1.110000,0.0700,,4.6800,
40941,Kepler-924,1,1,0,,5839.50,1.359567,,,0.28700,,
40942,Kepler-924,1,1,0,,6372.00,1.015000,1.066000,-0.3200,,,
40943,Kepler-924,1,1,0,,6099.00,1.034000,,-0.2970,,,
40944,Kepler-924,1,1,0,,6099.00,0.990000,,,,,
40945,Kepler-924,1,1,0,,6070.00,1.297740,1.130000,,0.31382,,
40946,Kepler-924,1,1,0,,6382.00,1.100000,1.163000,,,0.5000,
40947,Kepler-924,1,1,0,,6167.00,1.230000,1.140000,0.0100,,3.0900,
40948,Kepler-924,1,1,0,,6372.00,1.015000,1.066000,-0.3200,,,
40949,Kepler-924,1,1,0,,6372.00,1.015000,1.066000,-0.3200,,,
40950,Kepler-924,1,1,0,,6162.00,1.320000,,,,,
40951,Kepler-924,1,1,0,,6099.00,0.990000,1.020000,,,,
40952,Kepler-924,1,1,0,,6309.00,1.614000,1.358000,0.2800,,,
40953,Kepler-924,1,1,0,,6162.00,1.291000,1.098000,-0.0400,,4.4700,
40954,Kepler-924,1,1,0,,,,,,,,
40955,Kepler-925,1,1,0,,4564.00,0.691000,0.683000,-0.0600,,,
40956,Kepler-925,1,1,0,,4427.40,0.773259,0.690000,-0.0990,-0.68406,,
40957,Kepler-925,1,1,0,,4394.00,0.610000,,,,,
40958,Kepler-925,1,1,0,,4564.00,0.691000,0.683000,-0.0600,,,
40959,Kepler-925,1,1,0,,4564.00,0.691000,0.683000,-0.0600,,,
40960,Kepler-925,1,1,0,,4564.00,0.691000,0.683000,-0.0600,,,
40961,Kepler-925,1,1,0,,4394.00,0.610000,0.640000,,,,
40962,Kepler-925,1,1,0,,4363.29,0.752350,,,-0.73321,,
40963,Kepler-925,1,1,0,,4673.00,0.720000,0.770000,0.1200,,2.5700,
40964,Kepler-925,1,1,0,,4539.00,0.608000,0.637000,,,13.9000,
40965,Kepler-925,1,1,0,,,,,,,,
40966,Kepler-925,1,1,0,,4394.00,0.737000,,-0.0690,,,
40967,Kepler-925,1,1,0,,4568.00,0.697000,,,,,
40968,Kepler-926,1,1,0,,,,,,,,
40969,Kepler-926,1,1,0,,5733.00,1.236790,1.020000,,0.17281,,
40970,Kepler-926,1,1,0,,5724.00,0.850000,0.956000,,,0.4000,
40971,Kepler-926,1,1,0,,5513.00,0.750000,0.850000,,,,
40972,Kepler-926,1,1,0,,5724.00,0.850000,0.956000,,,0.4000,
40973,Kepler-926,1,1,0,,,,,,,,
40974,Kepler-926,1,1,0,,5693.00,0.802000,0.880000,-0.3000,,,
40975,Kepler-926,1,1,0,,5806.00,1.010000,1.010000,0.0300,,4.3700,
40976,Kepler-926,1,1,0,,5693.00,0.802000,0.880000,-0.3000,,,
40977,Kepler-926,1,1,0,,5513.00,0.750000,,,,,
40978,Kepler-926,1,1,0,,5693.00,0.802000,0.880000,-0.3000,,,
40979,Kepler-926,1,1,0,,5513.00,0.750000,,,,,
40980,Kepler-926,1,1,0,,5562.00,1.250000,,,,,
40981,Kepler-926,1,1,0,,5413.00,1.325629,,,0.13329,,
40982,Kepler-926,1,1,0,,,,,,,,
40983,Kepler-926,1,1,0,,5513.00,0.532000,,-0.2380,,,
40984,Kepler-926,1,1,0,,5565.00,1.246000,1.008000,0.3200,,,
40985,Kepler-926,1,1,0,,,,,,,,
40986,Kepler-927,1,1,0,,5962.00,0.925000,,,,,
40987,Kepler-927,1,1,0,,5421.00,1.017060,,,-0.09429,,
40988,Kepler-927,1,1,0,,5962.00,1.028000,1.039000,0.0000,,,
40989,Kepler-927,1,1,0,,5701.00,1.052000,,-0.0030,,,
40990,Kepler-927,1,1,0,,5701.00,0.980000,0.970000,,,,
40991,Kepler-927,1,1,0,,5701.00,0.980000,,,,,
40992,Kepler-927,1,1,0,,5962.00,1.028000,1.039000,0.0000,,,
40993,Kepler-927,1,1,0,,5743.00,0.990000,0.990000,0.0300,,4.3700,
40994,Kepler-927,1,1,0,,5962.00,1.028000,1.039000,0.0000,,,
40995,Kepler-927,1,1,0,,5919.00,1.010000,0.981000,,,5.0000,
40996,Kepler-927,1,1,0,,5554.00,0.978421,0.980000,,-0.08583,,
40997,Kepler-927,1,1,0,,5962.00,1.028000,1.039000,0.0000,,,
40998,Kepler-927,1,1,0,,,,,,,,
40999,Kepler-928,1,1,0,,4667.00,0.730000,0.750000,,,,
41000,Kepler-928,1,1,0,,4841.00,0.779000,0.756000,0.1000,,,
41001,Kepler-928,1,1,0,,,,,,,,
41002,Kepler-928,1,1,0,,4700.00,0.700000,0.730000,-0.1100,,4.3700,
41003,Kepler-928,1,1,0,,4841.00,0.779000,0.756000,0.1000,,,
41004,Kepler-928,1,1,0,,4841.00,0.779000,0.756000,0.1000,,,
41005,Kepler-928,1,1,0,,4621.00,0.682015,0.733000,,-0.71877,,
41006,Kepler-928,1,1,0,,4878.51,0.572868,,,-0.77605,,
41007,Kepler-928,1,1,0,,4834.00,0.668000,,,,,
41008,Kepler-928,1,1,0,,4667.00,0.730000,,,,,
41009,Kepler-928,1,1,0,,4667.00,1.005000,,0.0850,,,
41010,Kepler-928,1,1,0,,4775.00,0.664000,0.685000,,,13.8000,
41011,Kepler-928,1,1,0,,4841.00,0.779000,0.756000,0.1000,,,
41012,Kepler-929,1,1,0,,5988.00,1.572000,1.224000,0.1800,,4.2700,
41013,Kepler-929,1,1,0,,5988.00,1.614000,,,,,
41014,Kepler-929,1,1,0,,5513.00,0.760000,0.730000,,,,
41015,Kepler-929,1,1,0,,5738.00,0.819000,0.760000,-0.6400,,,
41016,Kepler-929,1,1,0,,,,,,,,
41017,Kepler-929,1,1,0,,5822.00,0.920000,0.965000,,,3.0000,
41018,Kepler-929,1,1,0,,5738.00,0.819000,0.760000,-0.6400,,,
41019,Kepler-929,1,1,0,,5869.00,1.020000,1.010000,-0.0400,,3.4700,
41020,Kepler-929,1,1,0,,5513.00,0.760000,,,,,
41021,Kepler-929,1,1,0,,5814.00,1.675250,1.050000,,0.46075,,
41022,Kepler-929,1,1,0,,5337.00,1.763162,,,0.35647,,
41023,Kepler-929,1,1,0,,5513.00,0.946000,,-0.6490,,,
41024,Kepler-929,1,1,0,,5738.00,0.819000,0.760000,-0.6400,,,
41025,Kepler-929,1,1,0,,5843.00,1.615000,1.115000,0.1400,,,
41026,Kepler-93,1,2,0,,,,0.874000,,,,
41027,Kepler-93,1,2,0,,5669.00,0.919000,0.911000,-0.1800,,6.6000,
41028,Kepler-93,1,2,0,,5593.00,0.871000,0.887000,,,6.1000,
41029,Kepler-93,1,2,0,,5669.00,0.920000,0.910000,-0.1800,,5.0500,
41030,Kepler-93,1,2,0,,5594.00,0.941000,0.874000,-0.0900,,9.1200,
41031,Kepler-93,1,2,0,,5655.00,0.920000,,,,,
41032,Kepler-93,1,2,0,,,,,,,,
41033,Kepler-93,1,2,0,,5669.00,0.980000,1.090000,-0.1800,,,
41034,Kepler-93,1,2,0,,5669.00,0.921000,0.909000,-0.1800,,,
41035,Kepler-93,1,2,0,,5648.00,0.894000,0.866000,-0.2000,,,
41036,Kepler-93,1,2,0,,5669.00,0.921000,0.909000,-0.1800,,,
41037,Kepler-93,1,2,0,,5480.00,1.029000,,-0.0510,,,
41038,Kepler-93,1,2,0,,5669.00,0.921000,0.909000,-0.1800,,,
41039,Kepler-93,1,2,0,,5593.00,0.870000,,,,,
41040,Kepler-93,1,2,0,,5631.82,0.933457,,,-0.10252,,
41041,Kepler-93,1,2,0,,5594.00,0.943000,,,,,
41042,Kepler-93,1,2,0,,5669.00,0.919000,0.911000,-0.1800,,6.6000,
41043,Kepler-93,1,2,0,,5655.00,0.922487,1.000000,-0.1500,-0.10565,,
41044,Kepler-93,1,2,0,,5593.00,0.870000,,,,,
41045,Kepler-930,1,1,0,,5887.00,1.533000,,-0.1120,,,
41046,Kepler-930,1,1,0,,5661.00,1.384564,,,0.24889,,
41047,Kepler-930,1,1,0,,6335.00,1.400000,1.250000,0.0400,,2.3400,
41048,Kepler-930,1,1,0,,6148.00,1.488000,1.094000,-0.1000,,,
41049,Kepler-930,1,1,0,,6148.00,1.488000,1.094000,-0.1000,,,
41050,Kepler-930,1,1,0,,6148.00,1.488000,1.094000,-0.1000,,,
41051,Kepler-930,1,1,0,,5875.00,1.490830,1.060000,0.0990,0.37758,,
41052,Kepler-930,1,1,0,,5856.00,1.388000,,,,,
41053,Kepler-930,1,1,0,,5856.00,1.361000,1.081000,0.1300,,6.4600,
41054,Kepler-930,1,1,0,,6148.00,1.488000,1.094000,-0.1000,,,
41055,Kepler-930,1,1,0,,6130.00,1.470000,1.110000,,,5.4000,
41056,Kepler-930,1,1,0,,,,,,,,
41057,Kepler-931,1,1,0,,4858.00,0.790000,,,,,
41058,Kepler-931,1,1,0,,5044.00,0.804000,0.764000,-0.0200,,,
41059,Kepler-931,1,1,0,,5044.00,0.804000,0.764000,-0.0200,,,
41060,Kepler-931,1,1,0,,4996.00,1.950000,0.917000,,,13.9000,
41061,Kepler-931,1,1,0,,,,,,,,
41062,Kepler-931,1,1,0,,5044.00,0.804000,0.764000,-0.0200,,,
41063,Kepler-931,1,1,0,,4858.00,1.288000,,-0.0470,,,
41064,Kepler-931,1,1,0,,5044.00,0.804000,0.764000,-0.0200,,,
41065,Kepler-931,1,1,0,,5241.00,0.810000,0.860000,-0.0100,,4.6800,
41066,Kepler-931,1,1,0,,4858.00,0.790000,0.780000,,,,
41067,Kepler-931,1,1,0,,4882.00,,,,,,
41068,Kepler-932,1,1,0,,5238.00,0.851000,0.784000,-0.0800,,,
41069,Kepler-932,1,1,0,,5067.00,1.310000,,-0.1130,,,
41070,Kepler-932,1,1,0,,5238.00,0.851000,0.784000,-0.0800,,,
41071,Kepler-932,1,1,0,,5166.00,0.827000,,,,,
41072,Kepler-932,1,1,0,,5213.00,0.810000,0.780000,,,13.8000,
41073,Kepler-932,1,1,0,,5234.00,0.839667,0.890000,,-0.32176,,
41074,Kepler-932,1,1,0,,4970.00,0.861997,,,-0.38887,,
41075,Kepler-932,1,1,0,,5166.00,0.820000,0.859000,0.0700,,4.5700,
41076,Kepler-932,1,1,0,,5331.00,0.840000,0.870000,-0.0100,,4.6800,
41077,Kepler-932,1,1,0,,,,,,,,
41078,Kepler-932,1,1,0,,5238.00,0.851000,0.784000,-0.0800,,,
41079,Kepler-932,1,1,0,,5067.00,1.710000,0.950000,,,,
41080,Kepler-932,1,1,0,,5067.00,1.710000,,,,,
41081,Kepler-932,1,1,0,,5238.00,0.851000,0.784000,-0.0800,,,
41082,Kepler-933,1,1,0,,5346.00,0.840000,0.870000,-0.0200,,4.6800,
41083,Kepler-933,1,1,0,,5169.00,0.620000,0.710000,,,,
41084,Kepler-933,1,1,0,,5287.00,0.935033,0.910000,,-0.21081,,
41085,Kepler-933,1,1,0,,5125.23,0.972310,,,-0.23084,,
41086,Kepler-933,1,1,0,,5362.00,0.690000,0.740000,-0.5600,,,
41087,Kepler-933,1,1,0,,5350.00,0.678000,0.758000,-0.5600,,,
41088,Kepler-933,1,1,0,,5362.00,0.690000,0.740000,-0.5600,,,
41089,Kepler-933,1,1,0,,5169.00,0.560000,0.870000,,,,
41090,Kepler-933,1,1,0,,5169.00,0.620000,,,,,
41091,Kepler-933,1,1,0,,5362.00,0.690000,0.740000,-0.5600,,,
41092,Kepler-933,1,1,0,,,,,,,,
41093,Kepler-933,1,1,0,,5371.00,0.943000,,,,,
41094,Kepler-933,1,1,0,,5169.00,0.563000,,-0.5370,,,
41095,Kepler-934,1,1,0,,5123.00,0.935000,0.853000,0.3200,,,
41096,Kepler-934,1,1,0,,4934.00,0.870000,,,,,
41097,Kepler-934,1,1,0,,4934.00,0.870000,0.840000,,,,
41098,Kepler-934,1,1,0,,,,,,,,
41099,Kepler-934,1,1,0,,4859.00,0.813889,0.790000,,-0.47799,,
41100,Kepler-934,1,1,0,,4936.50,0.761358,,,-0.50845,,
41101,Kepler-934,1,1,0,,5001.00,0.770000,0.810000,0.0100,,4.4700,
41102,Kepler-934,1,1,0,,5123.00,0.935000,0.853000,0.3200,,,
41103,Kepler-934,1,1,0,,4998.00,0.808000,0.806000,0.1400,,,
41104,Kepler-934,1,1,0,,4991.00,0.720000,0.730000,,,13.9000,
41105,Kepler-934,1,1,0,,5123.00,0.935000,0.853000,0.3200,,,
41106,Kepler-934,1,1,0,,4934.00,1.121000,,0.3040,,,
41107,Kepler-934,1,1,0,,5000.00,0.771000,,,,,
41108,Kepler-935,1,1,0,,4784.03,0.697637,0.772000,0.2057,-0.63887,,
41109,Kepler-935,1,1,0,,4929.00,0.861000,0.817000,0.3600,,,
41110,Kepler-935,1,1,0,,4944.25,0.622667,,,-0.68039,,
41111,Kepler-935,1,1,0,,4929.00,0.861000,0.817000,0.3600,,,
41112,Kepler-935,1,1,0,,4747.00,0.800000,,,,,
41113,Kepler-935,1,1,0,,,,,,,,
41114,Kepler-935,1,1,0,,4830.00,0.730000,0.780000,-0.0100,,3.8000,
41115,Kepler-935,1,1,0,,4929.00,0.861000,0.817000,0.3600,,,
41116,Kepler-935,1,1,0,,4747.00,0.800000,0.790000,,,,
41117,Kepler-935,1,1,0,,4811.00,0.680000,0.693000,,,13.9000,
41118,Kepler-935,1,1,0,,4929.00,0.861000,0.817000,0.3600,,,
41119,Kepler-935,1,1,0,,4747.00,1.183000,,0.3300,,,
